article_id,published_et,market_date,primary_ticker,more_tickers,category,vix,sp500_mae_10d_pct,nasdaq_mae_10d_pct,title
14178,2026-01-11 11:01,2026-01-09,AMD,AMZN|APLD|ARM|GOOG|GOOGL|INTC|META|MSFT|NVDA|SMCI|TSM,real news,14.49,0.367,0.436,"Consumer Tech News (Jan 5-9): Semiconductors Steal CES 2026 Spotlight, AI Regulation Tightens As Governme"
14202,2026-01-12 05:05,2026-01-12,GOOG,GOOGL,real news,15.12,0.381,0.454,Honeywell Taps Google Cloud To Reinvent In-Store Shopping - Honeywell Intl (NASDAQ:HON)
14201,2026-01-12 05:56,2026-01-12,GOOG,GOOGL,real news,15.12,0.381,0.454,Kroger Uses Gemini AI To Personalize Grocery Shopping Experience - Kroger (NYSE:KR)
14210,2026-01-12 06:21,2026-01-12,GOOG,GOOGL,real news,15.12,0.381,0.454,Home Depot Goes All-In On Agentic AI With Google Cloud - Home Depot (NYSE:HD)
14208,2026-01-12 10:00,2026-01-12,NVDA,,real news,15.12,0.381,0.454,NVIDIA and Lilly Announce Co-Innovation AI Lab to Reinvent Drug Discovery in the Age of AI
14207,2026-01-12 10:00,2026-01-12,NVDA,,real news,15.12,0.381,0.454,NVIDIA BioNeMo Platform Adopted by Life Sciences Leaders to Accelerate AI-Driven Drug Discovery
14240,2026-01-13 03:06,2026-01-13,GOOG,GOOGL|META|MSFT,real news,15.98,0.366,0.414,"Meta To Cut Over 10% Jobs In Reality Labs Division Amid AI Focus: Report - Alphabet (NASDAQ:GOOG), Alphab"
14242,2026-01-13 08:00,2026-01-13,MSFT,,real news,15.98,0.366,0.414,Einfach bereitzustellende S1000 IP-DECT-Plattform von Spectralink löst Kommunikationsprobleme im Tagesgeschäft
14243,2026-01-13 08:00,2026-01-13,MSFT,,real news,15.98,0.366,0.414,Spectralink lance la plateforme IP-DECT S1000 : une solution cloud prête à l’emploi pour les communications critiques de première ligne
14254,2026-01-13 10:13,2026-01-13,META,,real news,15.98,0.366,0.414,What's Going On With Nano Nuclear Energy Stock Tuesday? - Nano Nuclear Energy (NASDAQ:NNE)
14257,2026-01-13 12:57,2026-01-13,GOOG,GOOGL,real news,15.98,0.366,0.414,Wayfair Partners With Google AI To Bring Smarter Online Buying - Wayfair (NYSE:W)
14292,2026-01-14 06:48,2026-01-14,DELL,,real news,16.75,0.403,0.49,Dell To Roll Out Single Enterprise Platform In Major Operational Revamp To Unlock AI Potential: Report -
14293,2026-01-14 07:10,2026-01-14,AMD,,real news,16.75,0.403,0.49,"TCS, AMD Partner To Accelerate Enterprise AI Adoption At Scale - Advanced Micro Devices (NASDAQ:AMD)"
14296,2026-01-14 09:38,2026-01-14,GOOG,GOOGL,real news,16.75,0.403,0.49,Quantum IPO Buzz Lifts Honeywell Stock After Quantinuum Filing - Honeywell Intl (NASDAQ:HON)
14314,2026-01-14 15:30,2026-01-14,META,,real news,16.75,0.403,0.49,"BFA And Lesley Weaver Announce Transition in Consumer, Privacy & Antitrust Group"
14354,2026-01-15 11:00,2026-01-15,GOOG,GOOGL,real news,15.84,0.356,0.44,Clearway Energy Signs $2.4 Billion Carbon-Free Deals With Google - Clearway Energy (NYSE:CWEN)
14377,2026-01-15 19:22,2026-01-15,PLTR,,real news,15.84,0.356,0.44,Palantir's Tool Powering Real-Time ICE Raids: ELITE - Palantir Technologies (NASDAQ:PLTR)
14378,2026-01-15 19:31,2026-01-15,MSFT,NVDA|GOOGL|GOOG|AMZN|AVGO|META,real news,15.84,0.356,0.44,CORRECTION -- Adams Diversified Equity Fund Announces 2025 Performance
14391,2026-01-16 04:38,2026-01-16,AMZN,,real news,15.86,0.346,0.443,"Amazon Loses Fight To Block Saks Bankruptcy Financing, Warns Of ‘Drastic Remedies’ - Amazon.com (NASDAQ:A"
14421,2026-01-16 16:41,2026-01-16,PLTR,,real news,15.86,0.346,0.443,"JPMorgan CEO Jamie Dimon Visits Palantir — Wall Street Meets The War Room - JPMorgan Chase (NYSE:JPM), Pa"
14432,2026-01-17 04:00,2026-01-16,MU,,real news,15.86,0.346,0.443,"Micron Signs Letter of Intent to Purchase Tongluo Site, Begin Strategic Partnership with PSMC"
14486,2026-01-19 07:00,2026-01-16,MCHP,,real news,15.86,0.346,0.443,Microchip Expands PolarFire® FPGA Smart Embedded Video Ecosystem with New SDI IP Cores and Quad CoaXPress™ Bridge Kit
14503,2026-01-19 17:27,2026-01-16,INTC,STM,real news,15.86,0.346,0.443,BionIT Labs Launches Adam’s Hand for Humanoids and Service Robots
14512,2026-01-20 03:00,2026-01-20,NOK,,real news,20.09,0.483,0.613,Proximus selects Nokia to modernize its charging system and voice core
14531,2026-01-20 07:48,2026-01-20,PLTR,,real news,20.09,0.483,0.613,What's Going On With Palantir Technologies Stock Tuesday? - Palantir Technologies (NASDAQ:PLTR)
14547,2026-01-20 12:21,2026-01-20,ENTG,,real news,20.09,0.483,0.613,"Entegris Taps Mike Sauer As Interim CFO, Reaffirms Outlook - Entegris (NASDAQ:ENTG)"
14557,2026-01-20 13:02,2026-01-20,MSFT,,real news,20.09,0.483,0.613,"Bristol Myers, Microsoft Aim To Catch Lung Cancer Early With AI - Bristol-Myers Squibb (NYSE:BMY), Micros"
14559,2026-01-20 14:32,2026-01-20,WDC,,real news,20.09,0.483,0.613,Morgan Stanley Snaps Up $110 Million Bay Area Factory - Morgan Stanley (NYSE:MS)
14587,2026-01-21 05:12,2026-01-21,DELL,NVDA|PLTR,real news,16.9,0.539,0.666,"UK's Sovereign AI Taps Accenture, Palantir For Massive AI Buildout - Accenture (NYSE:ACN), Palantir Techn"
14597,2026-01-21 08:45,2026-01-21,NVDA,,real news,16.9,0.539,0.666,AI-Powered Humanoid Robots Billion Dollar Market Emerging as a High-Growth Automation Play for Global Inv
14599,2026-01-21 10:00,2026-01-21,ADBE,AVGO,real news,16.9,0.539,0.666,Base Acquires EverAfter to Build the First AI Engagement OS to Accelerate Customer Led Growth
14600,2026-01-21 10:00,2026-01-21,ADBE,,real news,16.9,0.539,0.666,Base Acquires EverAfter to Build the First AI Engagement OS to Accelerate Customer Led Growth
14635,2026-01-22 05:56,2026-01-22,MSFT,,real news,15.64,0.559,0.741,Microsoft's AI Hits The Track With Mercedes In F1 Shake-Up - Microsoft (NASDAQ:MSFT)
14637,2026-01-22 06:30,2026-01-22,NVDA,,real news,15.64,0.559,0.741,What's Going On With Alibaba Stock Thursday? - Alibaba Gr Hldgs (NYSE:BABA)
14648,2026-01-22 09:00,2026-01-22,MSFT,,real news,15.64,0.559,0.741,JD Machine Achieves Prestigious CMMC Level 2 Certification
14653,2026-01-22 09:36,2026-01-22,MRVL,,real news,15.64,0.559,0.741,Buyouts at Scale: How Consolidation is Powering a New $5T Growth Cycle in Cyber and Security Tech
14656,2026-01-22 09:36,2026-01-22,ORCL,,real news,15.64,0.559,0.741,"TikTok Deal Sealed: US, China Approve Historic American Spinoff - Oracle (NYSE:ORCL)"
14666,2026-01-22 15:44,2026-01-22,GOOG,GOOGL|MSFT,real news,15.64,0.559,0.741,"PayPal Bets On Agentic Commerce, Acquires Israel-Based Cymbio (CORRECTED) - PayPal Holdings (NASDAQ:PYPL)"
14662,2026-01-22 16:02,2026-01-22,IREN,,real news,15.64,0.559,0.741,"IREN to Release Q2 FY26 Results on February 5, 2026"
14668,2026-01-22 18:13,2026-01-22,ALAB,,real news,15.64,0.559,0.741,UPDATE -- Astera Labs Broadens Scorpio X-Series Smart Fabric Switch Roadmap to Address Expanding Scale-Up Market Opportunities
14675,2026-01-22 23:38,2026-01-22,AMZN,,real news,15.64,0.559,0.741,Amazon Plans Fresh Round Of Corporate Layoffs As Andy Jassy Pushes Overhaul Of 'Culture' At The Tech Gian
14701,2026-01-23 07:41,2026-01-23,NVDA,,real news,16.09,0.561,0.725,Jensen Huang To Head To China In A Bid To Reopen Market For Nvidia Chips: Report - NVIDIA (NASDAQ:NVDA)
14708,2026-01-23 10:13,2026-01-23,NVDA,,real news,16.09,0.561,0.725,Nvidia Gets a Lift as China Signals a Path Back for High-End AI Chips | Investing.com
14712,2026-01-23 11:21,2026-01-23,DELL,ORCL,real news,16.09,0.561,0.725,"TikTok Strikes Deal To Spin Off US Business, Ending Standoff - Dell Technologies (NYSE:DELL), Oracle (NYS"
14727,2026-01-23 16:39,2026-01-23,AMZN,GOOG|GOOGL|ETN|ORCL,real news,16.09,0.561,0.725,"Deal Dispatch: Cricket's RCB Auction, Nestlé Water Sale Heats Up - Amazon.com (NASDAQ:AMZN), Capital One"
14794,2026-01-26 06:15,2026-01-26,NVDA,,real news,16.15,0.546,0.686,"IonQ Buys Chipmaker SkyWater In $1.8 Billion Deal - IonQ (NYSE:IONQ), SkyWater Technology (NASDAQ:SKYT)"
14799,2026-01-26 08:48,2026-01-26,ARM,NVDA,real news,16.15,0.546,0.686,SoftBank's $50 Billion Data Center Bid To Power OpenAI Falls Apart - SOFTBANK GROUP CORP by Softbank Grou
14810,2026-01-26 12:09,2026-01-26,NVDA,,real news,16.15,0.546,0.686,"Nvidia Has A Personal AI Factory In CoreWeave - CoreWeave (NASDAQ:CRWV), NVIDIA (NASDAQ:NVDA)"
14809,2026-01-26 13:00,2026-01-26,META,,real news,16.15,0.546,0.686,Kelley Drye Expands Privacy Practice with Partner Kate Black and Special Counsel Mason Fitch
14823,2026-01-26 21:30,2026-01-26,MU,,real news,16.15,0.546,0.686,Micron Breaks Ground on Advanced Wafer Fabrication Facility in Singapore
14827,2026-01-27 03:15,2026-01-27,MU,,real news,16.35,0.57,0.751,Micron Plans Nearly $24 Billion Singapore Investment To Address AI-Driven Demand - Micron Technology (NAS
14847,2026-01-27 10:00,2026-01-27,BBAI,IBM,real news,16.35,0.57,0.751,ShiftKey Appoints Technology Leader Mandy Long as Board Chair
14882,2026-01-27 21:39,2026-01-27,AMZN,AVGO|GOOG|GOOGL|META|MSFT|NVDA,real news,16.35,0.57,0.751,Moomoo partners with Nasdaq in new era in options trading
14889,2026-01-28 02:16,2026-01-28,NVDA,,real news,16.35,0.551,0.758,China Gives Nod To Import First Batch Of Nvidia's H200 AI Chips: Report - NVIDIA (NASDAQ:NVDA)
14898,2026-01-28 05:15,2026-01-28,CRWD,,real news,16.35,0.551,0.758,CrowdStrike CEO Says North Korean Operatives Infiltrated US Companies Using AI-Generated Credentials — 'W
14900,2026-01-28 06:04,2026-01-28,AI,,real news,16.35,0.551,0.758,C3.ai Stock Surges Nearly 16% In Wednesday Pre-Market: What's Going On? - C3.ai (NYSE:AI)
14899,2026-01-28 07:00,2026-01-28,LNVGY,,real news,16.35,0.551,0.758,"Gearing Up for The Big Game: WeShop Announces Electronics Offerings with Best Buy, Samsung, Lenovo and eBay"
14909,2026-01-28 11:12,2026-01-28,GLW,META,real news,16.35,0.551,0.758,What's Going On With Corning Stock Wednesday? - Corning (NYSE:GLW)
14925,2026-01-28 16:08,2026-01-28,IBM,,real news,16.35,0.551,0.758,IBM RELEASES FOURTH-QUARTER RESULTS - IBM (NYSE:IBM)
14928,2026-01-28 16:46,2026-01-28,LRCX,,real news,16.35,0.551,0.758,"Lam Research Beats Q2 Estimates, Strong Q3 Guidance - Lam Research (NASDAQ:LRCX)"
14958,2026-01-29 09:00,2026-01-29,GOOG,GOOGL|META|MSFT,real news,16.88,0.522,0.729,AI Assistants Head into 2026 on a High Note: Comscore Reports Triple-Digit Growth on Mobile
14968,2026-01-29 11:11,2026-01-29,NOK,,real news,16.88,0.522,0.729,"Nokia Beats Q4 Estimates, Optical Networks Sales Surge 17% - Nokia (NYSE:NOK)"
14971,2026-01-29 12:58,2026-01-29,NVDA,,real news,16.88,0.522,0.729,شراكة بين DPI وPODTECH لتسريع نشر البنية التحتية للذكاء الاصطناعي عالميًا
14996,2026-01-29 18:55,2026-01-29,MSFT,,real news,16.88,0.522,0.729,authID and MajorKey Selected by Global Retailer to Deliver High-Assurance Identity Onboarding and Privileged Access Protection
15004,2026-01-29 21:24,2026-01-29,MU,NVDA|TSM,real news,16.88,0.522,0.729,"Nvidia CEO Jensen Huang Says AI Memory Needs Are Rising During Taiwan Trip, Backs TSMC's Global Expansion"
15047,2026-01-30 16:53,2026-01-30,AI,AMZN,real news,17.44,0.525,0.799,"Deal Dispatch: Musk Merger Talk, LIV Golf Stakes, And A Flurry Of M&A From AI To Athleisure - C3.ai (NYSE"
15088,2026-02-01 08:19,2026-01-30,AMZN,META|MSFT|MU|NVDA|SNDK|STM|STX|TXN|GOOGL|GOOG,real news,17.44,0.525,0.799,"Consumer Tech News (Jan 26-30): Meta Faces Lawsuits Over Youth Addiction Claims, IMF Warns AI Could Elimi"
15136,2026-02-02 09:24,2026-02-02,LNVGY,,real news,16.34,0.566,0.848,Iplusmobot Files For Hong Kong IPO Counting Lenovo Among Key Backers
15151,2026-02-02 12:27,2026-02-02,AMD,META|NVDA|ORCL,real news,16.34,0.566,0.848,Oracle Faces a New Risk Debate as Capital Needs Collide With AI Demand
15154,2026-02-02 12:49,2026-02-02,QCOM,,real news,16.34,0.566,0.848,What's Going On With Qualcomm Stock Monday? - Qualcomm (NASDAQ:QCOM)
15168,2026-02-02 16:00,2026-02-02,STM,,real news,16.34,0.566,0.848,STMicroelectronics expands sensors capabilities with closing of acquisition of NXP’s MEMS business
15166,2026-02-02 16:00,2026-02-02,STM,,real news,16.34,0.566,0.848,STMicroelectronics étend son positionnement dans les capteurs avec la finalisation de l’acquisition de l’activité MEMS de NXP
15180,2026-02-03 03:25,2026-02-03,GOOG,GOOGL|NVDA,real news,18.0,0.447,0.752,Liberty Global Strikes Five-Year Google Cloud Deal To Deploy Gemini AI Across Europe - Alphabet (NASDAQ:G
15223,2026-02-03 16:14,2026-02-03,POWL,,real news,18.0,0.447,0.752,Powell Industries Declares an Increase to the Quarterly Cash Dividend - Powell Industries (NASDAQ:POWL)
15228,2026-02-03 18:00,2026-02-03,SIMO,,real news,18.0,0.447,0.752,"Silicon Motion Announces Results for the Fourth Quarter and Year Ended December 31, 2025"
15242,2026-02-04 02:43,2026-02-04,AMD,NVDA,real news,18.64,0.38,0.785,Nvidia's H200 Chip Sales To China Await State Department Approval Despite Trump's December Go-Ahead: Repo
15263,2026-02-04 09:30,2026-02-04,TXN,,real news,18.64,0.38,0.785,Big Bang Semiconductor Deal: Texas Instruments Snaps Silicon Labs For $7.5 Billion - Silicon Laboratories
15294,2026-02-04 16:53,2026-02-04,COHR,,real news,18.64,0.38,0.785,"Coherent Stock Jumps On Q2 Earnings, Revenue Beats - Coherent (NYSE:COHR)"
15328,2026-02-05 08:00,2026-02-05,GOOG,GOOGL,real news,21.77,0.453,0.853,Teads Partners with Google TV™ to Expand CTV HomeScreen Availability Globally
15347,2026-02-05 10:36,2026-02-05,AMZN,GOOG|GOOGL|MSFT|PLTR,real news,21.77,0.453,0.853,Palantir's Ukraine Expansion Highlights Growing Power Of Private AI In Modern Warfare - Amazon.com (NASDA
15351,2026-02-05 12:27,2026-02-05,GOOG,GOOGL,real news,21.77,0.453,0.853,Harel Insurance Sold $330 Million of Invesco KBW Bank ETF | The Motley Fool
15353,2026-02-05 12:39,2026-02-05,NVDA,,real news,21.77,0.453,0.853,Nvidia Stock Wobbles As AI 'Memory Crunch' Kills 2026 Gaming GPU Launch - NVIDIA (NASDAQ:NVDA)
15349,2026-02-05 13:48,2026-02-05,HPQ,MSFT,real news,21.77,0.453,0.853,AI Producer Secures Another U.S. Patent for AI-Assisted Live Event Production
15988,2026-02-19 03:00,2026-02-19,AMZN,NOK,real news,20.23,0.648,0.889,"Citymesh goes live with world’s first commercial mobile service on 5G Core SaaS, powered by Nokia and AWS"
15996,2026-02-19 07:36,2026-02-19,META,,real news,20.23,0.648,0.889,"Meta Revives Abandoned 'Malibu 2' Smartwatch Project, Targets 2026 Launch: Report - Meta Platforms (NASDA"
15998,2026-02-19 09:00,2026-02-19,AVGO,,real news,20.23,0.648,0.889,Broadcom Introduces Industry’s First 6G Digital Front-End SoC for Massive MIMO
16002,2026-02-19 10:00,2026-02-19,NVDA,,real news,20.23,0.648,0.889,"SKYX Provides Corporate Update including New Product Launches, NVIDIA Collaboration, and $29 Million in Recent Investments from Fundamental Institutions"
16005,2026-02-19 10:31,2026-02-19,CRWD,,real news,20.23,0.648,0.889,CrowdStrike (CRWD) Teams Up With Qualtrics To Secure Employee Experience Data - CrowdStrike Holdings (NAS
16011,2026-02-19 13:05,2026-02-19,AVGO,,real news,20.23,0.648,0.889,Broadcom Unveils Revolutionary Hardware Chip For 5G/6G Infrastructure - Broadcom (NASDAQ:AVGO)
16038,2026-02-20 06:26,2026-02-20,AMD,NVDA,real news,19.09,0.595,0.82,"AMD Backs $300 Million Loan For Crusoe's AI Chip Deployment, Mimicking Nvidia's Strategy: Report - Advanc"
16040,2026-02-20 07:48,2026-02-20,PLTR,,real news,19.09,0.595,0.82,Adapt Or Stagnate: Accenture Makes AI Usage A Requirement For Senior Promotions - Accenture (NYSE:ACN)
16043,2026-02-20 09:00,2026-02-20,AMZN,,real news,19.09,0.595,0.82,"Bath & Body Works Officially Launches in Amazon’s U.S. Stores, Expanding Access to Its Iconic Fragrances and Most Loved Products"
16142,2026-02-23 11:00,2026-02-23,NVDA,,real news,21.01,0.506,0.716,Akamai Secures Critical Infrastructure with Agentless Zero Trust Segmentation Powered by NVIDIA
16154,2026-02-23 12:35,2026-02-23,AMZN,GOOG|GOOGL|META|MSFT,real news,21.01,0.506,0.716,What's Going On With Dominion Energy Stock Monday? - Dominion Energy (NYSE:D)
16179,2026-02-24 03:46,2026-02-24,AMZN,,real news,19.55,0.53,0.73,"Amazon Pledges $12 Billion For Louisiana Data Centers, Aims To Create Over 2,000 Jobs - Amazon.com (NASDA"
16186,2026-02-24 06:55,2026-02-24,KEYS,,real news,19.55,0.53,0.73,Cybeats and Keysight Partner to OEM Cybeats' SBOM Platform for Software Supply Chain Security - CYBEATS T
16188,2026-02-24 07:35,2026-02-24,AMD,INTC|NVDA|SMCI,real news,19.55,0.53,0.73,Intel Stock Moving Higher on Multi-Year AI Deal With SambaNova
16195,2026-02-24 09:00,2026-02-24,GOOG,GOOGL,real news,19.55,0.53,0.73,"Wix Launches Integration With Google Search, Google Maps and Google AI Mode to Turn Queries Into Instant Bookings"
16231,2026-02-24 21:00,2026-02-24,AMD,CSCO|DLR|LNVGY,real news,19.55,0.53,0.73,Digital Realty Expands Innovation Lab Network to Singapore and Japan to Accelerate AI and Hybrid Cloud Implementation
16241,2026-02-25 04:34,2026-02-25,MSFT,NVDA,real news,17.93,0.588,0.798,"Microsoft, Nvidia-Backed Wayve Gets $1.5 Billion Funding Boost For Robotaxi Tech Rollout - Baidu (NASDAQ:"
16260,2026-02-25 09:00,2026-02-25,GOOG,GOOGL|MSFT,real news,17.93,0.588,0.798,Netskope Announces NewEdge AI Fast Path: Industry-Leading Performance for Secure AI Adoption
16265,2026-02-25 12:00,2026-02-25,CRWD,MSFT,real news,17.93,0.588,0.798,Splashtop Announces Integration with the CrowdStrike Falcon Platform
16279,2026-02-25 13:28,2026-02-25,IBM,,real news,17.93,0.588,0.798,Why Is IBM Stock Gaining Wednesday? - IBM (NYSE:IBM)
16280,2026-02-25 17:00,2026-02-25,DDOG,,real news,17.93,0.588,0.798,Datadog and Sakana AI Announce Strategic Partnership to Advance AI Innovation and Observability for Enterprises
16291,2026-02-25 22:30,2026-02-25,SOUN,,real news,17.93,0.588,0.798,SoundHound AI Establishes New Innovation Hub in Bengaluru to Accelerate Global Agentic AI Expansion
16302,2026-02-26 03:00,2026-02-26,NOK,,real news,18.63,0.641,0.9,Nokia to deploy AI-ready network solutions in Telefónica's Edge data centers throughout Spain
16312,2026-02-26 05:24,2026-02-26,DDOG,,real news,18.63,0.641,0.9,What's Going On With Datadog Stock Thursday? - Datadog (NASDAQ:DDOG)
16313,2026-02-26 07:02,2026-02-26,AMZN,GOOG|GOOGL|META|MSFT|ORCL,real news,18.63,0.641,0.9,Hidden AI Costs? Big Tech Hyperscalers Hold $662 Billion In Off-Balance-Sheet Data Center Leases: Report
16346,2026-02-26 16:27,2026-02-26,DELL,,real news,18.63,0.641,0.9,Dell Stock Surges On Q4 Earnings Beat: What To Know - Dell Technologies (NYSE:DELL)
16344,2026-02-26 16:56,2026-02-26,SOUN,,real news,18.63,0.641,0.9,"SoundHound AI Beats Q4 Estimates, Guides Up To $260M In 2026 Revenue - SoundHound AI (NASDAQ:SOUN)"
16356,2026-02-27 02:05,2026-02-27,GOOG,GOOGL,real news,19.86,0.535,0.789,"Elon Musk's xAI Loses Half Its Founders As Toby Pohlen Steps Down Amid IPO Push - Alphabet (NASDAQ:GOOG),"
16358,2026-02-27 03:43,2026-02-27,AMZN,,real news,19.86,0.535,0.789,Walmart To Pay $100 Million To Settle FTC Claims Over Deceptive Delivery Driver Pay Practices - Amazon.co
16368,2026-02-27 07:12,2026-02-27,EQIX,,real news,19.86,0.535,0.789,"Equinix, CPP Bet $4 Billion On Nordic AI Boom With atNorth Deal - Equinix (NASDAQ:EQIX)"
16390,2026-02-27 12:19,2026-02-27,AMZN,NVDA|SMCI,real news,19.86,0.535,0.789,Amazon Makes a $50B AI Bet as OpenAI Deal Deepens AWS Lock-In
16394,2026-02-27 15:29,2026-02-27,AMZN,GOOG|GOOGL|MSFT|NVDA,real news,19.86,0.535,0.789,OpenAI Lines Up $110B In Private Round — What’s Driving the Long-Term Bet
16396,2026-02-27 16:05,2026-02-27,EQIX,,real news,19.86,0.535,0.789,"Deal Dispatch: Funko For Sale? Caesars Casino Weighs Offers, iPic Bankrupt - Canaan (NASDAQ:CAN), Caesars"
16428,2026-03-01 08:00,2026-02-27,AI,AMD|AMZN|ASML|GOOG|GOOGL|HPQ|KEYS|META|MSFT|NOK|NVDA|SNOW,real news,19.86,0.535,0.789,"Consumer Tech News (Feb 23-27): US–Taiwan Trade Tensions Escalates, Amazon Invests $12B In US & More - Ap"
16448,2026-03-02 03:00,2026-03-02,DELL,HPQ|LNVGY|MSFT|AMD|INTC,real news,21.44,0.534,0.802,AMD Gives Consumers and Businesses More AI PC Options with Expanded Ryzen™ AI 400 Series Portfolio
16458,2026-03-02 08:08,2026-03-02,CRWD,FLEX,real news,21.44,0.534,0.802,Why This Analyst Sees Nearly 40% Upside To CrowdStrike Stock Despite High Valuation? - CrowdStrike Holdin
16463,2026-03-02 10:16,2026-03-02,IBM,META|NVDA|CBRS,real news,21.44,0.534,0.802,"Cerebras CEO Andrew Feldman On Challenging NVIDIA, IPO Plans"
16467,2026-03-02 12:06,2026-03-02,LITE,NVDA,real news,21.44,0.534,0.802,"Why Is Lumentum Stock Soaring Monday? - Lumentum Holdings (NASDAQ:LITE), NVIDIA (NASDAQ:NVDA)"
16483,2026-03-02 14:12,2026-03-02,AMZN,GOOG|GOOGL|NVDA,real news,21.44,0.534,0.802,Nvidia Plans to Release a New Speedier AI Chip That Could Be a Game Changer | The Motley Fool
16502,2026-03-03 08:00,2026-03-03,INTC,ORCL|CBRS,real news,23.57,0.606,0.89,LayerX Security Appoints Rupal Hollenbeck as Chair of the Board of Directors
16516,2026-03-03 12:19,2026-03-03,NVDA,,real news,23.57,0.606,0.89,Nvidia's Genomic Analysis Suite To Help Speed Up Residual Cancer Detection - NVIDIA (NASDAQ:NVDA)
16532,2026-03-04 02:20,2026-03-04,ARM,,real news,21.15,0.626,0.941,Arm Holdings Under Probe By Malaysia's Anti-Graft Agency For $279 Million Deal - ARM Holdings (NASDAQ:ARM
16539,2026-03-04 05:38,2026-03-04,GOOG,GOOGL|MSFT,real news,21.15,0.626,0.941,Google Identifies Cybersecurity Threat Used By Hackers To Target Older iOS Versions Possibly Developed By
16544,2026-03-04 07:00,2026-03-04,DLR,,real news,21.15,0.626,0.941,"Digital Realty Enters Portugal, Strengthening Southern Europe’s Digital Backbone"
16550,2026-03-04 09:00,2026-03-04,COHR,,real news,21.15,0.626,0.941,Coherent Launches WaveMaker® 4000A for Super C-Band DWDM System Testing
16570,2026-03-04 14:14,2026-03-04,NOK,,real news,21.15,0.626,0.941,Nokia: What's Going On With On Wednesday? - Nokia (NYSE:NOK)
16576,2026-03-04 16:15,2026-03-04,AVGO,,real news,21.15,0.626,0.941,Broadcom Inc. Announces First Quarter Fiscal Year 2026 Financial Results and Quarterly Dividend - Broadco
16600,2026-03-05 06:57,2026-03-05,AMZN,GOOG|GOOGL|NVDA,real news,23.75,0.655,0.936,"OpenAI's Annualized Revenue Skyrockets Beyond $25 Billion: Report - Amazon.com (NASDAQ:AMZN), Alphabet (N"
16616,2026-03-05 11:00,2026-03-05,SNPS,ADI|AVGO|IBM,real news,23.75,0.655,0.936,Breker Verification Systems Adds RISC-V Industry Expert Larry Lapides to its Advisory Board
16619,2026-03-05 12:07,2026-03-05,PANW,TEL,real news,23.75,0.655,0.936,TASE Reports the Results of the Financial Statements for the Fourth Quarter and Full Year 2025 - TEL AVIV
16626,2026-03-05 12:42,2026-03-05,NBIS,,real news,23.75,0.655,0.936,Nebius’ 1.2 GW Win: A $20B Bet on AI Infrastructure | Investing.com
16640,2026-03-05 16:15,2026-03-05,BELFA,BELFB,real news,23.75,0.655,0.936,"Bel Fuse Inc. Announces Acquisition of dataMate, an advanced ethernet and broadband business, from Method"
16797,2026-03-10 03:30,2026-03-10,STM,,real news,24.93,0.643,0.926,STMicroelectronics ouvre une nouvelle ère dans la technologie ultra-large bande pour les applications automobiles et les appareils intelligents
16795,2026-03-10 03:30,2026-03-10,STM,,real news,24.93,0.643,0.926,STMicroelectronics propels new era of ultra-wideband technology for automotive and smart device applications
16803,2026-03-10 06:55,2026-03-10,MSFT,,real news,24.93,0.643,0.926,BluTranslate from Bluente Now Available in the Microsoft Marketplace
16805,2026-03-10 08:28,2026-03-10,AMZN,META,real news,24.93,0.643,0.926,"Bill Ackman Files For Combined IPOs Of Pershing Square, New Fund - Amazon.com (NASDAQ:AMZN), Chipotle Mex"
16820,2026-03-10 14:17,2026-03-10,NOW,,real news,24.93,0.643,0.926,"Cohesity, ServiceNow Team Up To Make Enterprise AI Agents Crash-Proof - ServiceNow (NYSE:NOW)"
16832,2026-03-10 16:00,2026-03-10,AMAT,,real news,24.93,0.643,0.926,Applied Materials and SK hynix Announce Long-Term R&D Partnership to Accelerate AI Memory Innovation at EPIC Center in Silicon Valley
16836,2026-03-10 17:00,2026-03-10,NVDA,,real news,24.93,0.643,0.926,Lotus Tech Launches Pre-Sales for LOTUS For Me in China
16851,2026-03-10 18:19,2026-03-10,PLTR,,real news,24.93,0.643,0.926,Polymarket Joins Forces with Palantir to Bring Its Industry-Leading Artificial Intelligence (AI) to the Prediction Markets | The Motley Fool
16869,2026-03-11 08:00,2026-03-11,UMC,,real news,24.23,0.571,0.808,Adeia and UMC Expand Long-Term Collaboration in Hybrid Bonding Technologies
16871,2026-03-11 08:00,2026-03-11,SMCI,,real news,24.23,0.571,0.808,SGN Announces BlockchAIn Has Established a Collaboration with Supermicro for AI Data Center Hardware
16873,2026-03-11 09:00,2026-03-11,AVGO,,real news,24.23,0.571,0.808,Broadcom Delivers Industry’s First 400G/lane Optical DSP for Next-Generation AI Networks
16879,2026-03-11 12:15,2026-03-11,NBIS,NVDA|LITE|COHR|SMCI,real news,24.23,0.571,0.808,Nebius Group Valuation Faces New Test After $2B Nvidia Investment
16886,2026-03-11 13:28,2026-03-11,MSFT,,real news,24.23,0.571,0.808,Why Is Stryker Stock Falling Wednesday? - Stryker (NYSE:SYK)
16901,2026-03-11 16:30,2026-03-11,TEL,,real news,24.23,0.571,0.808,TE Connectivity announces 10% increase in quarterly cash dividend to $0.78 - TE Connectivity (NYSE:TEL)
16902,2026-03-11 17:00,2026-03-11,GOOG,GOOGL,real news,24.23,0.571,0.808,"GFiber and Stonepeak’s Astound to combine, creating a leading independent broadband provider"
