id,header,new_category GT,box_index,topic,insight,quotes,insight_GT,url_link
2766,O Tecnológico de Monterrey Cria Uma Rede Global e Compartilha Sua Plataforma TECgpt Para Promover a Adoção da IA na Educação,conference-PR,0,AI Education Network Launch,"Tecnológico de Monterrey is launching the AI Global Education Network (AIGEN) and making its generative AI ecosystem, TECgpt, available to universities worldwide to promote AI adoption in higher education.","Para impulsionar a adoção da IA no ensino superior, o Tecnológico de Monterrey anunciou a criação da AI Global Education Network (AIGEN) e disponibilizou o TECgpt, seu ecossistema de IA generativa, para as universidades.
A AIGEN é uma comunidade projetada para dar suporte a aplicativos de IA em universidades, facilitando a adoção de ferramentas e plataformas de IA.",Fluff-PR,https://www.globenewswire.com/news-release/2025/01/29/3017531/0/pt/O-Tecnol%C3%B3gico-de-Monterrey-Cria-Uma-Rede-Global-e-Compartilha-Sua-Plataforma-TECgpt-Para-Promover-a-Ado%C3%A7%C3%A3o-da-IA-na-Educa%C3%A7%C3%A3o.html
2766,O Tecnológico de Monterrey Cria Uma Rede Global e Compartilha Sua Plataforma TECgpt Para Promover a Adoção da IA na Educação,conference-PR,1,TECgpt Pilot Program,"A pilot program involving 10 universities will implement the TECgpt platform, with faculty gathering experiences and results over 3-4 months for presentation at the 2026 IFE Conference.","Fung detalhou que a AIGEN conduzirá um programa piloto para implementar uma plataforma com os recursos do TECgpt em 10 universidades.
Os resultados serão apresentados na IFE Conference 2026.",,https://www.globenewswire.com/news-release/2025/01/29/3017531/0/pt/O-Tecnol%C3%B3gico-de-Monterrey-Cria-Uma-Rede-Global-e-Compartilha-Sua-Plataforma-TECgpt-Para-Promover-a-Ado%C3%A7%C3%A3o-da-IA-na-Educa%C3%A7%C3%A3o.html
2766,O Tecnológico de Monterrey Cria Uma Rede Global e Compartilha Sua Plataforma TECgpt Para Promover a Adoção da IA na Educação,conference-PR,2,TECgpt Adoption and Usage,"Since its launch in September 2023, TECgpt has been adopted by over 14,000 users, with its virtual assistant TECbot engaging over 81,000 users, indicating significant initial uptake.","Desde o seu lançamento, o TECgpt alimentou soluções para mais de 14.000 usuários, enquanto o seu assistente virtual, o TECbot, se envolveu com mais de 81.000 usuários.",PR-claim,https://www.globenewswire.com/news-release/2025/01/29/3017531/0/pt/O-Tecnol%C3%B3gico-de-Monterrey-Cria-Uma-Rede-Global-e-Compartilha-Sua-Plataforma-TECgpt-Para-Promover-a-Ado%C3%A7%C3%A3o-da-IA-na-Educa%C3%A7%C3%A3o.html
2766,O Tecnológico de Monterrey Cria Uma Rede Global e Compartilha Sua Plataforma TECgpt Para Promover a Adoção da IA na Educação,conference-PR,3,Microsoft Partnership for AI,"Microsoft provided early access to Azure AI preview versions, enabling Tecnológico de Monterrey to become the first university in Latin America to access these services for TECgpt.","Quando lançamos o nosso programa de IA, a Microsoft nos concedeu acesso antecipado às versões de visualização do Azure AI, tornando-nos a primeira universidade da América Latina a acessar esses serviços
Hospedada no Microsoft Azure e alimentada pelos mais recentes modelos e serviços OpenAI, a plataforma fornece ferramentas com duas funções principais: administrativa e acadêmica.",PR-claim,https://www.globenewswire.com/news-release/2025/01/29/3017531/0/pt/O-Tecnol%C3%B3gico-de-Monterrey-Cria-Uma-Rede-Global-e-Compartilha-Sua-Plataforma-TECgpt-Para-Promover-a-Ado%C3%A7%C3%A3o-da-IA-na-Educa%C3%A7%C3%A3o.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,0,Sustainability Magazine Publication,"BizClik has released the October 2025 editions of its Sustainability Portfolio, featuring interviews and analysis relevant to sustainability, energy, climate tech, and ESG sectors. This indicates ongoing content creation and dissemination in these key areas.","BizClik, a global digital media and events company, today announced the publication of the October 2025 editions of its Sustainability Portfolio.
The latest issue of Sustainability Magazine features exclusive interviews, company spotlights, editorial analysis, and signature Top 10 rankings.
This edition provides timely insights for senior executives across sustainability, energy, climate tech, and ESG.",Fluff-PR,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,1,Company Spotlights in Sustainability,The October issue highlights atNorth's Chief Development Officer discussing sustainable data center operations and Veolia's leadership in ecological transformation through innovation and partnerships. These provide specific examples of companies active in sustainability initiatives.,"- atNorth: Chief Development Officer Abba Kristin Palsdottir on scaling sustainable data centre operations (p.84).
- Veolia: Leading ecological transformation through innovation across supply chain, technology, AI and partnerships (p.126).",,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,2,Industry Trends in Sustainability,"The magazine covers key industry topics including sustainable packaging, maritime decarbonisation (with commentary from Maersk), COP30 climate summit discussions, and circular design in Formula 1. These offer insights into current challenges and advancements in sustainability.","- Sustainable Packaging Companies are revealed (p.66).
- Will Shipping Ever Reach Net Zero? Progress, barriers and next steps for maritime decarbonisation, with commentary from Maersk’s Head of Corporate Sustainability (p.100).
- COP30 Special Report: Will the summit be a climate triumph or a farce? The debates shaping Brazil’s agenda (p.116).
- Circular Design in F1 - Could the Future Hold Recycled F1 Cars? Insights on motorsport circularity and materials innovation, including input from the FIA’s Single Seater Director (p.140).",,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,3,Executive Views on Sustainability,"Several executives emphasize the integration of sustainability into core business strategy and the rapid pace of technological innovation, such as AI, in driving change. This reflects a growing corporate commitment and the perceived importance of sustainability.","The biggest shift I've seen is that sustainability has moved from the sidelines to the centre of the business strategy,” said Emilio Tenuta, SVP & Chief Sustainability Officer at Ecolabs.
I think AI is going to be the same,” said Colin Seward, Chief Sustainability Officer and Technology and Data Lead at Cisco.",,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,4,Sustainability Event Review,"An in-depth review of Sustainability LIVE London 2025 highlights the event's focus on ESG, climate action, and sustainable business strategy, attended by thousands of executives. The release of the Top 250 World’s Most Sustainable Companies report was a key outcome.","The October edition includes an in-depth review of Sustainability LIVE London, which happened at the Business Design Centre on 23-24 September.
Thousands of executives and sustainability leaders joined keynotes, panels, workshops, and networking sessions that focused on ESG, climate action, and sustainable business strategy.
A major highlight was the release of the Top 250 World’s Most Sustainable Companies report, recognising leading organisations and change-makers worldwide.",Fluff-PR,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
10266,BizClik Releases October 2025 Sustainability Portfolio Editions,conference-PR,5,Publishing Schedule Change,Sustainability Magazine has moved to a bi-weekly publishing schedule starting September 2025 to meet increased demand for timely content. This suggests growing reader interest and a need for more frequent updates in the sustainability space.,"From September 2025, Sustainability Magazine moved to a bi-weekly schedule to meet growing demand for timely interviews, analysis and event coverage.",Fluff-event,https://www.globenewswire.com/news-release/2025/10/07/3162894/0/en/BizClik-Releases-October-2025-Sustainability-Portfolio-Editions.html
